Mã bản tin,Tên xe,Giá tiền,Ngày đăng bài,Năm sản xuất,Nhiên liệu,Kiểu dáng,Tình trạng,Số km đã đi,Hộp số,Xuất xứ,Địa điểm,URL
23300582,Mercedes-Benz GLE 400 4Matic Coupe 2016,1080000000.0,29/09/2025,2016,Máy xăng,SUV,Xe cũ,87800,Số tự động,Nhập khẩu,Bình Thạnh - Tp.HCM,https://oto.com.vn/mua-ban-xe-mercedes-benz-gle-400-hcm/merc-coupe-my-2016-hang-full-do-choi-mot-chu-sg-it-di-chay-hon-87-ngan-bao-aidxc23300582
23368952,Mercedes-Benz GLE 43 4Matic Coupe 2018,2500000000.0,22/09/2025,2018,Máy xăng,SUV,Xe cũ,1,Số tự động,Nhập khẩu,Tp.HCM,https://oto.com.vn/mua-ban-xe-mercedes-benz-gle-43-hcm/amg-4matic-coupe-2018-aidxc23368952
23361621,Mercedes-Benz GLE 450 4Matic 2019,2330000000.0,04/09/2025,2019,Máy xăng,SUV,Xe cũ,26000,Số tự động,Trong nước,Hà Nội,https://oto.com.vn/mua-ban-xe-mercedes-benz-gle-450-ha-noi/2019-tai-aidxc23361621
23368368,Mercedes-Benz GLE 450 4Matic 2022,3099000000.0,20/09/2025,2022,Máy xăng,SUV,Xe cũ,30000,Số tự động,Nhập khẩu,Hà Nội,https://oto.com.vn/mua-ban-xe-mercedes-benz-gle-450-ha-noi/2022-aidxc23368368
23352070,Mercedes-Benz GLE 450 4Matic 2022,2950000000.0,08/08/2025,2022,Máy xăng,SUV,Xe cũ,35000,Số tự động,Nhập khẩu,Hoàng Mai - Hà Nội,https://oto.com.vn/mua-ban-xe-mercedes-benz-gle-450-ha-noi/chay-35000-kilomet-aidxc23352070
23370042,Mercedes-Benz GLE 450 4Matic 2022,3899000000.0,25/09/2025,2022,Máy xăng,SUV,Xe cũ,13000,Số tự động,Nhập khẩu,Long Biên - Hà Nội,https://oto.com.vn/mua-ban-xe-mercedes-benz-gle-450-ha-noi/duy-nhat-thi-truong-chay-13000km-aidxc23370042
23358115,Mercedes-Benz GLE 450 4Matic 2021,2789000000.0,25/08/2025,2021,Máy xăng,SUV,Xe cũ,60000,Số tự động,Nhập khẩu,Cầu Giấy - Hà Nội,https://oto.com.vn/mua-ban-xe-mercedes-benz-gle-450-ha-noi/gle450-2021-aidxc23358115
23363983,Mercedes-Benz GLE 450 4Matic 2022,3250000000.0,10/09/2025,2022,Máy xăng,SUV,Xe cũ,9000,Số tự động,Nhập khẩu,Cầu Giấy - Hà Nội,https://oto.com.vn/mua-ban-xe-mercedes-benz-gle-450-ha-noi/gle450-2022-aidxc23363983
23363218,Mercedes-Benz GLE 450 4Matic 2020,2366000000.0,08/09/2025,2020,Máy xăng,SUV,Xe cũ,62666,Số tự động,Nhập khẩu,Long Biên - Hà Nội,https://oto.com.vn/mua-ban-xe-mercedes-benz-gle-450-ha-noi/mercedes-4matic-2020-chinh-chu-gia-re-aidxc23363218
23352147,Mercedes-Benz GLE 450 4Matic 2020,2799000000.0,08/08/2025,2020,Máy xăng,SUV,Xe cũ,30000,Số tự động,Nhập khẩu,Quận 7 - Tp.HCM,https://oto.com.vn/mua-ban-xe-mercedes-benz-gle-450-hcm/can-ban-gap-aidxc23352147
23354876,Mercedes-Benz GLE 450 4Matic 2022,3158000000.0,18/08/2025,2022,Máy xăng,N/A,Xe cũ,29999,Số tự động,Nhập khẩu,Quận 7 - Tp.HCM,https://oto.com.vn/mua-ban-xe-mercedes-benz-gle-450-hcm/ho-tro-vay-70-90-aidxc23354876
23287043,Mercedes-Benz GLE 450 4Matic 2022,3899000000.0,20/08/2025,2022,Máy xăng,SUV,Xe cũ,5000,Số tự động,Nhập khẩu,Quận 7 - Tp.HCM,https://oto.com.vn/mua-ban-xe-mercedes-benz-gle-450-hcm/trang-kem-sieu-dep-xe-luot-hang-aidxc23287043
23342996,Mercedes-Benz GLE 450 4Matic 2025,3850000000.0,20/08/2025,2025,Máy xăng,SUV,Xe cũ,1,Số tự động,Nhập khẩu,Quận 7 - Tp.HCM,https://oto.com.vn/mua-ban-xe-mercedes-benz-gle-450-hcm/trang-kem-xe-bao-dep-aidxc23342996
23361395,Mercedes-Benz GLE 450 4Matic 2022,3399000000.0,03/09/2025,2022,Máy xăng,SUV,Xe cũ,23333,Số tự động,Nhập khẩu,Quận 7 - Tp.HCM,https://oto.com.vn/mua-ban-xe-mercedes-benz-gle-450-hcm/xe-cty-xhd-re-hon-mua-moi-1ti5-aidxc23361395
23354960,Mercedes-Benz GLE 450 2024,3349000000.0,18/08/2025,2024,Máy xăng,N/A,Xe cũ,24000,Số tự động,Trong nước,Quận 7 - Tp.HCM,https://oto.com.vn/mua-ban-xe-mercedes-benz-gle-450-hcm/xe-dep-chay-24000km-cuc-moi-aidxc23354960
23353102,Mercedes-Benz GLE 450 4Matic 2022,3158000000.0,11/08/2025,2022,Hybrid,SUV,Xe cũ,29999,Số tự động,Nhập khẩu,Quận 7 - Tp.HCM,https://oto.com.vn/mua-ban-xe-mercedes-benz-gle-450-hcm/xe-luot-chat-luong-nhu-moi-aidxc23353102
23353651,Mercedes-Benz GLE 450 4Matic 2022,4299000000.0,13/08/2025,2022,Máy xăng,SUV,Xe cũ,13999,Số tự động,Nhập khẩu,Quận 7 - Tp.HCM,https://oto.com.vn/mua-ban-xe-mercedes-benz-gle-450-hcm/xe-luot-it-su-dung-gan-nhu-moi-aidxc23353651
23362481,Mercedes-Benz GLE 53 2022,4439000000.0,05/09/2025,2022,Máy xăng,SUV,Xe cũ,60,Số tự động,Nhập khẩu,Hà Nội,https://oto.com.vn/mua-ban-xe-mercedes-benz-gle-53-ha-noi/gle-class-4matic-coupe-amg-2022-aidxc23362481
23301869,Mercedes-Benz GLE 53 2022,4399000000.0,30/04/2025,2022,Máy xăng,SUV,Xe cũ,5000,Số tự động,Nhập khẩu,Quận 7 - Tp.HCM,https://oto.com.vn/mua-ban-xe-mercedes-benz-gle-53-hcm/moi-nhat-vn-aidxc23301869
23302318,Mercedes-Benz GLE 53 2022,4399000000.0,24/04/2025,2022,Máy xăng,SUV,Xe cũ,5100,Số tự động,Nhập khẩu,Quận 7 - Tp.HCM,https://oto.com.vn/mua-ban-xe-mercedes-benz-gle-53-hcm/tiet-kiem-ngay-1ti-bank-70-aidxc23302318
23308817,Mercedes-Benz GLE 53 2022,4399000000.0,08/04/2025,2022,Máy xăng,SUV,Xe cũ,18888,Số tự động,Nhập khẩu,Quận 7 - Tp.HCM,https://oto.com.vn/mua-ban-xe-mercedes-benz-gle-53-hcm/tiet-kiem-ngay-hon-1-ti-aidxc23308817
23205270,Mercedes-Benz GLK 220 2013,599000000.0,15/05/2025,2013,Máy xăng,SUV,Xe cũ,128000,Số tự động,Nhập khẩu,Thanh Xuân - Hà Nội,https://oto.com.vn/mua-ban-xe-mercedes-benz-glk-220-ha-noi/599-trieu-aidxc23205270
23371157,Mercedes-Benz GLK 220 CDI 4MATIC 2013,530000000.0,28/09/2025,2013,Máy dầu,SUV,Xe cũ,87000,Số tự động,Trong nước,Tp.HCM,https://oto.com.vn/mua-ban-xe-mercedes-benz-glk-220-hcm/mercedes-glk220-4matic-sx-2013-aidxc23371157
23361499,Mercedes-Benz GLK 250 4Matic 2013,465000000.0,04/09/2025,2013,Máy xăng,SUV,Xe cũ,10,Số tự động,Nhập khẩu,Bình Phước,https://oto.com.vn/mua-ban-xe-mercedes-benz-glk-250-binh-phuoc/glk-class-glk250-4matic-2013-aidxc23361499
23332694,Mercedes-Benz GLK 250 4Matic 2014,540000000.0,15/06/2025,2014,Máy xăng,SUV,Xe cũ,110000,Số tự động,Nhập khẩu,Thanh Xuân - Hà Nội,https://oto.com.vn/mua-ban-xe-mercedes-benz-glk-250-ha-noi/mercedes-4matic-2014-aidxc23332694
23329515,Mercedes-Benz GLK 250 4Matic 2014,540000000.0,05/06/2025,2014,Máy xăng,SUV,Xe cũ,110000,Số tự động,Trong nước,Cầu Giấy - Hà Nội,https://oto.com.vn/mua-ban-xe-mercedes-benz-glk-250-ha-noi/mercedes-glk250-4matic-2014-aidxc23329515
23337974,Mercedes-Benz GLK 250 4Matic 2014,460000000.0,05/07/2025,2014,Máy xăng,SUV,Xe cũ,66000,Số tự động,Nhập khẩu,Tp.HCM,https://oto.com.vn/mua-ban-xe-mercedes-benz-glk-250-hcm/mercedes-4matic-2014-amg-xe-dep-gia-dinh-du-dung-nen-ban-aidxc23337974
23338773,Mercedes-Benz GLK 250 4Matic 2014,599000000.0,07/07/2025,2014,Máy xăng,SUV,Xe cũ,66000,Số tự động,Trong nước,Quận 7 - Tp.HCM,https://oto.com.vn/mua-ban-xe-mercedes-benz-glk-250-hcm/trang-den-aidxc23338773
23331449,Mercedes-Benz GLK 280 2009,290000000.0,11/06/2025,2009,Máy xăng,Crossover,Xe cũ,170000,Số tự động,Nhập khẩu,Bắc Từ Liêm - Hà Nội,https://oto.com.vn/mua-ban-xe-mercedes-benz-glk-280-ha-noi/mer-glk-aidxc23331449
23295522,Mercedes-Benz GLK 280 2009,299000000.0,11/03/2025,2009,Máy xăng,SUV,Xe cũ,162000,Số tự động,Trong nước,Quận 7 - Tp.HCM,https://oto.com.vn/mua-ban-xe-mercedes-benz-glk-280-hcm/lap-rap-trong-nuoc-aidxc23295522
23299022,Mercedes-Benz GLK 300 4Matic 2009,326000000.0,15/05/2025,2009,Máy xăng,SUV,Xe cũ,160000,Số tự động,Trong nước,Thanh Xuân - Hà Nội,https://oto.com.vn/mua-ban-xe-mercedes-benz-glk-300-ha-noi/10-van-miles-aidxc23299022
23364605,Mercedes-Benz GLK 300 4Matic 2009,285000000.0,12/09/2025,2009,Máy xăng,SUV,Xe cũ,100000,Số tự động,Trong nước,Hà Nội,https://oto.com.vn/mua-ban-xe-mercedes-benz-glk-300-ha-noi/2009-300-4matic-100000-km-aidxc23364605
23364223,Mercedes-Benz GLK 300 4Matic 2011,300000000.0,11/09/2025,2011,Máy xăng,N/A,Xe cũ,N/A,Số tự động,N/A,Hà Nội,https://oto.com.vn/mua-ban-xe-mercedes-benz-glk-300-ha-noi/2011-so-tu-dong-aidxc23364223
23190391,Mercedes-Benz GLK 300 4Matic 2010,333000000.0,15/05/2025,2010,Máy xăng,SUV,Xe cũ,120000,Số tự động,Nhập khẩu,Thanh Xuân - Hà Nội,https://oto.com.vn/mua-ban-xe-mercedes-benz-glk-300-ha-noi/333-trieu-aidxc23190391
23145381,Mercedes-Benz GLK 300 4Matic 2012,469000000.0,15/05/2025,2012,Máy xăng,SUV,Xe cũ,100000,Số tự động,Nhập khẩu,Thanh Xuân - Hà Nội,https://oto.com.vn/mua-ban-xe-mercedes-benz-glk-300-ha-noi/469-trieu-aidxc23145381
23350404,Mercedes-Benz GLK 300 4Matic 2009,345000000.0,04/08/2025,2009,Máy xăng,SUV,Xe cũ,150000,Số tự động,Nhập khẩu,Thanh Xuân - Hà Nội,https://oto.com.vn/mua-ban-xe-mercedes-benz-glk-300-ha-noi/bao-duong-full-aidxc23350404
23362406,Mercedes-Benz GLK 300 4Matic 2009,325000000.0,05/09/2025,2009,Máy xăng,SUV,Xe cũ,15689,Số tự động,Nhập khẩu,Hà Nội,https://oto.com.vn/mua-ban-xe-mercedes-benz-glk-300-ha-noi/glk-class-2009-300-4matic-qua-dep-ah-aidxc23362406
23370481,Mercedes-Benz GLK 300 4Matic 2009,258000000.0,26/09/2025,2009,Máy xăng,SUV,Xe cũ,1,Số tự động,Nhập khẩu,Hà Nội,https://oto.com.vn/mua-ban-xe-mercedes-benz-glk-300-ha-noi/glk-class-glk300-4matic-2009-aidxc23370481
23338654,Mercedes-Benz GLK 300 4Matic 2011,320000000.0,07/07/2025,2011,Máy xăng,SUV,Xe cũ,10,Số tự động,Nhập khẩu,Hà Nội,https://oto.com.vn/mua-ban-xe-mercedes-benz-glk-300-ha-noi/sang-trong-ben-bi-dam-chac-aidxc23338654
23371199,Mercedes-Benz GLK 300 4Matic 2009,330000000.0,28/09/2025,2009,Máy xăng,SUV,Xe cũ,150000,Số tự động,Trong nước,Bình Tân - Tp.HCM,https://oto.com.vn/mua-ban-xe-mercedes-benz-glk-300-hcm/glk-class-2009-300-4matic-aidxc23371199
23367055,Mercedes-Benz GLK 300 4Matic 2012,518000000.0,17/09/2025,2012,Máy xăng,SUV,Xe cũ,150000,Số tự động,Nhập khẩu,Tp.HCM,https://oto.com.vn/mua-ban-xe-mercedes-benz-glk-300-hcm/sieu-hiem-glk300-cuoi-2012-aidxc23367055
23320479,Mercedes-Benz GLS 350d 2016,1499000000.0,12/05/2025,2016,Máy xăng,SUV,Xe cũ,140000,Số tự động,Trong nước,Quận 7 - Tp.HCM,https://oto.com.vn/mua-ban-xe-mercedes-benz-gls-350d-hcm/gia-1-ty-499-trieu-aidxc23320479
23368687,Mercedes-Benz GLS 400 4Matic 2016,1480000000.0,21/09/2025,2016,Máy xăng,SUV,Xe cũ,90000,Số tự động,Trong nước,Đà Nẵng,https://oto.com.vn/mua-ban-xe-mercedes-benz-gls-400-da-nang/sx2016-aidxc23368687
23361762,Mercedes-Benz GLS 400 2016,1686000000.0,04/09/2025,2016,Máy xăng,SUV,Xe cũ,85000,Số tự động,Nhập khẩu,Hà Nội,https://oto.com.vn/mua-ban-xe-mercedes-benz-gls-400-ha-noi/2016-aidxc23361762
23368094,Mercedes-Benz GLS 400 2017,1700000000.0,19/09/2025,2017,Máy xăng,SUV,Xe cũ,144000,Số tự động,Nhập khẩu,Hà Nội,https://oto.com.vn/mua-ban-xe-mercedes-benz-gls-400-ha-noi/2017-aidxc23368094
23362596,Mercedes-Benz GLS 400 4Matic 2017,1790000000.0,06/09/2025,2017,Máy xăng,SUV,Xe cũ,68003,Số tự động,Nhập khẩu,Hà Nội,https://oto.com.vn/mua-ban-xe-mercedes-benz-gls-400-ha-noi/4matic-2017-aidxc23362596
23343089,Mercedes-Benz GLS 400 4Matic 2016,1660000000.0,18/07/2025,2016,Máy xăng,SUV,Xe cũ,83000,Số tự động,Nhập khẩu,Cầu Giấy - Hà Nội,https://oto.com.vn/mua-ban-xe-mercedes-benz-gls-400-ha-noi/gls400-2016-nhap-my-aidxc23343089
23331315,Mercedes-Benz GLS 400 4Matic 2017,1690000000.0,11/06/2025,2017,Máy xăng,SUV,Xe cũ,120000,Số tự động,Nhập khẩu,Thủ Đức - Tp.HCM,https://oto.com.vn/mua-ban-xe-mercedes-benz-gls-400-hcm/xe-chinh-chu-test-thoai-mai-xem-xe-truc-tiep-tai-nha-lien-he-0975561462-aidxc23331315
22908697,Mercedes-Benz GLS 450 4Matic 2021,4100000000.0,25/09/2025,2021,Máy xăng,SUV,Xe cũ,26000,Số tự động,Nhập khẩu,Bắc Từ Liêm - Hà Nội,https://oto.com.vn/mua-ban-xe-mercedes-benz-gls-450-ha-noi/chay-it-26000km-aidxc22908697
23366857,Mercedes-Benz GLS 450 4Matic 2021,3889000000.0,17/09/2025,2021,Máy xăng,SUV,Xe cũ,65000,Số tự động,Nhập khẩu,Cầu Giấy - Hà Nội,https://oto.com.vn/mua-ban-xe-mercedes-benz-gls-450-ha-noi/gls450-2021-aidxc23366857
23368360,Mercedes-Benz GLS 450 4Matic 2021,3889000000.0,20/09/2025,2021,Máy xăng,SUV,Xe cũ,65000,Số tự động,Nhập khẩu,Cầu Giấy - Hà Nội,https://oto.com.vn/mua-ban-xe-mercedes-benz-gls-450-ha-noi/gls450-2021-aidxc23368360
23353868,Mercedes-Benz GLS 450 4Matic 2022,3969000000.0,16/08/2025,2022,Máy xăng,SUV,Xe cũ,83000,Số tự động,Nhập khẩu,Cầu Giấy - Hà Nội,https://oto.com.vn/mua-ban-xe-mercedes-benz-gls-450-ha-noi/gls450-2022-aidxc23353868
23357589,Mercedes-Benz GLS 450 4Matic 2022,3969000000.0,23/08/2025,2022,Máy xăng,SUV,Xe cũ,85000,Số tự động,Nhập khẩu,Cầu Giấy - Hà Nội,https://oto.com.vn/mua-ban-xe-mercedes-benz-gls-450-ha-noi/gls450-2022-nhap-my-aidxc23357589
23345812,Mercedes-Benz GLS 450 4Matic 2022,3999000000.0,29/08/2025,2022,Máy xăng,SUV,Xe cũ,32000,Số tự động,Nhập khẩu,Long Biên - Hà Nội,https://oto.com.vn/mua-ban-xe-mercedes-benz-gls-450-ha-noi/xe-1-chu-mua-moi-tu-dau-aidxc23345812
23372416,Mercedes-Benz GLS 450 4Matic 2021,3399000000.0,02/10/2025,2021,Máy xăng,SUV,Xe cũ,53000,Số tự động,Nhập khẩu,Quận 8 - Tp.HCM,https://oto.com.vn/mua-ban-xe-mercedes-benz-gls-450-hcm/4matic-model-2022-aidxc23372416
23346867,Mercedes-Benz GLS 450 4Matic 2022,4198000000.0,27/08/2025,2022,Máy xăng,N/A,Xe cũ,35000,Số tự động,Nhập khẩu,Quận 7 - Tp.HCM,https://oto.com.vn/mua-ban-xe-mercedes-benz-gls-450-hcm/bao-dau-bank-70-90-ib-zalo-tu-van-truc-tiep-247-aidxc23346867
23349504,Mercedes-Benz GLS 450 4Matic 2022,4278000000.0,01/08/2025,2022,Máy xăng,N/A,Xe cũ,30000,Số tự động,Nhập khẩu,Quận 7 - Tp.HCM,https://oto.com.vn/mua-ban-xe-mercedes-benz-gls-450-hcm/bao-dau-bank-70-90-ib-zalo-tu-van-truc-tiep-247-aidxc23349504
23313395,Mercedes-Benz GLS 450 4Matic 2021,3999000000.0,18/09/2025,2021,Máy xăng,SUV,Xe cũ,31888,Số tự động,Nhập khẩu,Quận 7 - Tp.HCM,https://oto.com.vn/mua-ban-xe-mercedes-benz-gls-450-hcm/giam-gia-dai-le-304-15-aidxc23313395
23365475,Mercedes-Benz GLS 450 4Matic 2021,3860000000.0,14/09/2025,2021,Máy xăng,SUV,Xe cũ,12345,Số tự động,Nhập khẩu,Tp.HCM,https://oto.com.vn/mua-ban-xe-mercedes-benz-gls-450-hcm/mec-gls450-up-gls600-maybach-aidxc23365475
23299803,Mercedes-Benz GLS 450 4Matic 2021,3879000000.0,20/08/2025,2021,Máy xăng,SUV,Xe cũ,29000,Số tự động,Nhập khẩu,Quận 7 - Tp.HCM,https://oto.com.vn/mua-ban-xe-mercedes-benz-gls-450-hcm/tiet-kiem-ngay-hon-1ti-ban-v0-full-option-aidxc23299803
23366078,Mercedes-Benz GLS 450 4Matic 2021,3850000000.0,15/09/2025,2021,Máy xăng,SUV,Xe cũ,53000,Số tự động,Nhập khẩu,Quận 7 - Tp.HCM,https://oto.com.vn/mua-ban-xe-mercedes-benz-gls-450-hcm/up-maybach-2021-dinh-cao-dang-cap-quyen-uy-va-sang-trong-aidxc23366078
23210699,Mercedes-Benz GLS 450 2021,4099000000.0,09/09/2025,2021,Máy xăng,N/A,Xe cũ,29000,Số tự động,Nhập khẩu,Quận 7 - Tp.HCM,https://oto.com.vn/mua-ban-xe-mercedes-benz-gls-450-hcm/xe-dep-nhap-my-bao-hanh-den-2025-aidxc23210699
23349166,Mercedes-Benz GLS 450 4Matic 2022,4278000000.0,31/07/2025,2022,Hybrid,SUV,Xe cũ,30000,Số tự động,Nhập khẩu,Quận 7 - Tp.HCM,https://oto.com.vn/mua-ban-xe-mercedes-benz-gls-450-hcm/xe-luot-chat-luong-nhu-moi-bao-hanh-chinh-hang-aidxc23349166
23248851,Mercedes-Benz GLS 600 2022,10550000000.0,06/04/2025,2022,Máy xăng,SUV,Xe cũ,9999,Số tự động,Nhập khẩu,Quận 7 - Tp.HCM,https://oto.com.vn/mua-ban-xe-mercedes-benz-gls-600-hcm/tiet-kiem-hon-2ti-bank-65-70-aidxc23248851
23342567,Mercedes-Benz Maybach GLS 450 2019,3888000000.0,17/07/2025,2019,Máy xăng,N/A,Xe cũ,70000,Số tự động,Trong nước,Quận 7 - Tp.HCM,https://oto.com.vn/mua-ban-xe-mercedes-benz-maybach-gls-450-hcm/bao-dau-bank-70-90-ib-zalo-tu-van-truc-tiep-247-aidxc23342567
23302033,Mercedes-Benz Maybach GLS 480 4Matic 2022,7658000000.0,24/03/2025,2022,Máy xăng,SUV,Xe cũ,4600,Số tự động,Nhập khẩu,Bình Tân - Tp.HCM,https://oto.com.vn/mua-ban-xe-mercedes-benz-maybach-gls-480-hcm/mercedes-maybach-gls480-xanh-emerald-nau-sx2022-aidxc23302033
23321045,Mercedes-Benz Maybach GLS 480 2017,1580000000.0,26/06/2025,2017,Máy xăng,SUV,Xe cũ,90000,Số tự động,Nhập khẩu,Quận 7 - Tp.HCM,https://oto.com.vn/mua-ban-xe-mercedes-benz-maybach-gls-480-hcm/merrcedes-gls400-4matic-2017-nhap-my-aidxc23321045
23304528,Mercedes-Benz Maybach GLS 480 4Matic 2022,10500000000.0,07/05/2025,2022,Máy xăng,SUV,Xe cũ,10000,Số tự động,Nhập khẩu,Quận 7 - Tp.HCM,https://oto.com.vn/mua-ban-xe-mercedes-benz-maybach-gls-480-hcm/san-giao-ngay-10000km-aidxc23304528
23287395,Mercedes-Benz Maybach GLS 600 4Matic 2023,10999000000.0,31/03/2025,2023,Máy xăng,SUV,Xe cũ,10000,Số tự động,Nhập khẩu,Quận 7 - Tp.HCM,https://oto.com.vn/mua-ban-xe-mercedes-benz-maybach-gls600-hcm/moi-nhat-vn-aidxc23287395
23356735,Mercedes-Benz Maybach S500 4Matic 2015,3350000000.0,22/08/2025,2015,Máy xăng,Sedan,Xe cũ,40000,Số tự động,Nhập khẩu,Tây Hồ - Hà Nội,https://oto.com.vn/mua-ban-xe-mercedes-benz-maybach-s-500-ha-noi/xe-dang-ky-2017-chu-di-it-chat-xe-con-sieu-net-aidxc23356735
23322566,Mercedes-Benz Maybach S500 2015,1295000000.0,12/09/2025,2015,Máy xăng,Sedan,Xe cũ,90,Số tự động,Trong nước,Quận 7 - Tp.HCM,https://oto.com.vn/mua-ban-xe-mercedes-benz-maybach-s-500-hcm/den-nau-sieu-vipp-aidxc23322566
23313611,Mercedes-Benz Maybach S600 4Matic 2015,3550000000.0,19/04/2025,2015,Máy xăng,Sedan,Xe cũ,53000,Số tự động,Nhập khẩu,Nam Từ Liêm - Hà Nội,https://oto.com.vn/mua-ban-xe-mercedes-benz-maybach-s-600-ha-noi/1-chu-chay-cuc-it-aidxc23313611
23313608,Mercedes-Benz Maybach S600 4Matic 2015,3550000000.0,19/04/2025,2015,Máy xăng,Sedan,Xe cũ,53000,Số tự động,Nhập khẩu,Nam Từ Liêm - Hà Nội,https://oto.com.vn/mua-ban-xe-mercedes-benz-maybach-s-600-ha-noi/1-chu-tu-moi-full-do-sieu-moi-chay-sieu-it-aidxc23313608
23351872,Mercedes-Benz Maybach S600 4Matic 2016,3350000000.0,07/08/2025,2016,Máy xăng,Sedan,Xe cũ,53000,Số tự động,Nhập khẩu,Nam Từ Liêm - Hà Nội,https://oto.com.vn/mua-ban-xe-mercedes-benz-maybach-s-600-ha-noi/may-v12-manh-me-thiet-ke-dinh-cao-aidxc23351872
23346402,Mercedes-Benz Maybach S680 4Matic 2023,12500000000.0,25/07/2025,2023,Máy xăng,Sedan,Xe cũ,14000,Số tự động,Nhập khẩu,Bắc Từ Liêm - Hà Nội,https://oto.com.vn/mua-ban-xe-mercedes-benz-maybach-s-680-ha-noi/luot-14v-km-sieu-moi-aidxc23346402
23259852,Mercedes-Benz Maybach S680 4Matic 2022,11900000000.0,25/09/2025,2022,Máy xăng,Sedan,Xe cũ,10000,Số tự động,Nhập khẩu,Bắc Từ Liêm - Hà Nội,https://oto.com.vn/mua-ban-xe-mercedes-benz-maybach-s-680-ha-noi/sieu-luot-1v-km-ban-2-mau-doc-aidxc23259852
23362725,Mercedes-Benz Maybach S450 4Matic 2020,4199000000.0,06/09/2025,2020,Máy xăng,Sedan,Xe cũ,52000,Số tự động,Nhập khẩu,Cầu Giấy - Hà Nội,https://oto.com.vn/mua-ban-xe-mercedes-benz-maybach-s450-ha-noi/2020-aidxc23362725
23345534,Mercedes-Benz Maybach S450 4Matic 2020,4286000000.0,29/08/2025,2020,Máy xăng,Sedan,Xe cũ,30000,Số tự động,Nhập khẩu,Cầu Giấy - Hà Nội,https://oto.com.vn/mua-ban-xe-mercedes-benz-maybach-s450-ha-noi/ban-s450-maybach-sx-2020-denkem-sieu-luot-aidxc23345534
23360072,Mercedes-Benz Maybach S450 4Matic 2020,4286000000.0,29/08/2025,2020,Máy xăng,Sedan,Xe cũ,30000,Số tự động,Nhập khẩu,Cầu Giấy - Hà Nội,https://oto.com.vn/mua-ban-xe-mercedes-benz-maybach-s450-ha-noi/ban-s450-maybach-sx-2020-denkem-sieu-luot-aidxc23360072
23205516,Mercedes-Benz Maybach S450 4Matic 2022,7150000000.0,25/09/2025,2022,Máy xăng,Sedan,Xe cũ,11000,Số tự động,Nhập khẩu,Bắc Từ Liêm - Hà Nội,https://oto.com.vn/mua-ban-xe-mercedes-benz-maybach-s450-ha-noi/sieu-luot-11000km-nhu-moi-aidxc23205516
23362136,Mercedes-Benz Maybach S450 4Matic 2019,3879000000.0,05/09/2025,2019,Máy xăng,Sedan,Xe cũ,38000,Số tự động,Nhập khẩu,Gò Vấp - Tp.HCM,https://oto.com.vn/mua-ban-xe-mercedes-benz-maybach-s450-hcm/ban-mec-s450-maybach-2019-sieu-luot-38000km-bao-check-hang-aidxc23362136
23346875,Mercedes-Benz Maybach S450 2017,3258000000.0,27/08/2025,2017,Máy xăng,N/A,Xe cũ,35000,Số tự động,Nhập khẩu,Quận 7 - Tp.HCM,https://oto.com.vn/mua-ban-xe-mercedes-benz-maybach-s450-hcm/bao-dau-bank-70-90-ib-zalo-tu-van-truc-tiep-247-aidxc23346875
23354504,Mercedes-Benz Maybach S450 2022,6999000000.0,18/08/2025,2022,Máy xăng,Sedan,Xe cũ,32,Số tự động,Nhập khẩu,Quận 7 - Tp.HCM,https://oto.com.vn/mua-ban-xe-mercedes-benz-maybach-s450-hcm/chi-32-km-xe-moi-aidxc23354504
23316565,Mercedes-Benz Maybach S450 4Matic 2018,3400000000.0,01/08/2025,2018,Máy xăng,Sedan,Xe cũ,36000,Số tự động,Nhập khẩu,Gò Vấp - Tp.HCM,https://oto.com.vn/mua-ban-xe-mercedes-benz-maybach-s450-hcm/mercedes-4matic-model-2018-aidxc23316565
23318067,Mercedes-Benz Maybach S450 4Matic 2018,3400000000.0,14/07/2025,2018,Máy xăng,Sedan,Xe cũ,36000,Số tự động,Nhập khẩu,Gò Vấp - Tp.HCM,https://oto.com.vn/mua-ban-xe-mercedes-benz-maybach-s450-hcm/mercedes-4matic-model-2018-aidxc23318067
23326098,Mercedes-Benz Maybach S450 4Matic 2023,7200000000.0,29/07/2025,2023,Máy xăng,Sedan,Xe cũ,3900,Số tự động,Nhập khẩu,Gò Vấp - Tp.HCM,https://oto.com.vn/mua-ban-xe-mercedes-benz-maybach-s450-hcm/mercedes-l-4matic-model-2023-aidxc23326098
23326982,Mercedes-Benz Maybach S450 4Matic 2023,7200000000.0,01/08/2025,2023,Máy xăng,Sedan,Xe cũ,3900,Số tự động,Nhập khẩu,Gò Vấp - Tp.HCM,https://oto.com.vn/mua-ban-xe-mercedes-benz-maybach-s450-hcm/mercedes-l-4matic-model-2023-aidxc23326982
23329211,Mercedes-Benz Maybach S450 4Matic 2023,7200000000.0,06/08/2025,2023,Máy xăng,Sedan,Xe cũ,3900,Số tự động,Nhập khẩu,Gò Vấp - Tp.HCM,https://oto.com.vn/mua-ban-xe-mercedes-benz-maybach-s450-hcm/mercedes-l-4matic-model-2023-aidxc23329211
23371485,Mercedes-Benz Maybach S450 4Matic 2017,3299000000.0,29/09/2025,2017,Máy xăng,Sedan,Xe cũ,66000,Số tự động,Nhập khẩu,Tp.HCM,https://oto.com.vn/mua-ban-xe-mercedes-benz-maybach-s450-hcm/trang-kem-dep-khong-loi-aidxc23371485
